busco_id	assembly	Sequence	start	end	Merian	short_species_id	multispecies_sequence	nGenes	mxGpos	count
9836at7088	Melitaea_cinxia	HG992211.1	19946271	19948242	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
9836at7088	Diarsia_rubi	OW026414.1	22983674	22985209	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
9866at7088	Micropterix_aruncella	OX155968.1	22842655	22865762	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
9866at7088	Diarsia_rubi	OW026414.1	7240651	7260813	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
9866at7088	Glyphotaelius_pellucidus	OW386559.1	5698315	5796002	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
9866at7088	Melitaea_cinxia	HG992211.1	5890423	5918137	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
9866at7088	Limnephilus_rhombicus	OV815292.1	8475172	8571556	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
9866at7088	Tinea_trinotella	HG992312.1	3374322	3403360	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
9897at7088	Micropterix_aruncella	OX155968.1	4954143	4956293	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
9897at7088	Melitaea_cinxia	HG992211.1	9094367	9095380	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
9897at7088	Limnephilus_rhombicus	OV815292.1	32355293	32357197	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
9897at7088	Diarsia_rubi	OW026414.1	10511739	10513482	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
9897at7088	Glyphotaelius_pellucidus	OW386559.1	16639931	16641068	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
9897at7088	Tinea_trinotella	HG992312.1	6100255	6101307	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
9903at7088	Micropterix_aruncella	OX155973.1	2374990	2378990	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
9903at7088	Glyphotaelius_pellucidus	OW386562.1	20194722	20197047	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
9903at7088	Diarsia_rubi	OW026414.1	16449695	16450585	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
9903at7088	Melitaea_cinxia	HG992211.1	15145981	15148142	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
9903at7088	Limnephilus_rhombicus	OV815294.1	17270719	17274380	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
