assigned_ref_chr	species	chr	length	genome_size	prop_length	status	Merian_f	num_obs
M5	Miltochrista_miniata	OW121750.1	42320520	1057002560	4.00382379395562	ancestral	M5	173
M5	Mythimna_impura	LR990345.1	32374772	949131758	3.41098817178131	ancestral	M5	173
M5	Catocala_fraxini	OV884031.1	29274617	780602067	3.75026127108628	ancestral	M5	173
M5	Mythimna_separata	CM037048.1	23180053	700250022	3.31025380531869	ancestral	M5	173
M5	Hydriomena_furcata	OU538829.1	16519208	423317948	3.90231694121318	ancestral	M5	173
M5	Synanthedon_vespiformis	OU906952.1	11310579	287400900	3.93547097451678	ancestral	M5	173
M5	Eilema_sororcula	OU618542.1	25842674	729417332	3.54292020031134	ancestral	M5	173
M5	Biston_betularia	FR989869.1	15715402	404525905	3.88489384876353	ancestral	M5	173
M5	Noctua_fimbriata	LR990932.1	19046804	573955380	3.31851650210161	ancestral	M5	173
M5	Agriopis_aurantiaria	OU611988.1	19397424	485385411	3.99629316423769	ancestral	M5	173
M5	Notodonta_dromedarius	LR990166.1	12718468	341992784	3.71892875961968	ancestral	M5	173
M5	Autographa_gamma	LR989856.1	13107526	373067087	3.51345011574286	ancestral	M5	173
M5	Acronicta_aceris	OU342764.1	17198065	466384436	3.6875297871218	ancestral	M5	173
M5	Yponomeuta_sedellus	OW203724.1	26282666	657583382	3.99685678188261	ancestral	M5	173
M5	Limenitis_camilla	LR990234.1	15854274	435112716	3.64371653987699	ancestral	M5	173
M5	Agriphila_tristella	OV743439.1	30182575	801775791	3.76446574451385	ancestral	M5	173
M5	Acleris_emargana	OV656841.1	23495805	691448280	3.39805675704335	ancestral	M5	173
M5	Dendrolimus_punctatus	CM022538.1	22248671	614070971	3.62314326042291	ancestral	M5	173
M5	Blastobasis_lacticolella	LR990041.1	24432496	577083784	4.23378661425011	ancestral	M5	173
M5	Eilema_depressum	OU612020.1	23089873	622022279	3.7120652715399	ancestral	M5	173
M5	Thyatira_batis	LR990492.1	11780518	314798901	3.74223606327012	ancestral	M5	173
M5	Zygaena_filipendulae	OU015656.1	14336197	365946273	3.91756879567947	ancestral	M5	173
M5	Vanessa_atalanta	LR990558.1	13285318	370436055	3.58639981737199	ancestral	M5	173
M5	Sesia_bembeciformis	OX031032.1	18688228	477151446	3.91662398944087	ancestral	M5	173
M5	Habrosyne_pyritoides	OU015594.1	14359141	400568986	3.58468615940227	ancestral	M5	173
M5	Agonopterix_arenella	OV656699.1	20190905	545825857	3.69914776683069	ancestral	M5	173
M5	Clostera_curtula	FR997800.1	20245496	512681271	3.94894394338037	ancestral	M5	173
M5	Sesia_apiformis	OU611955.1	21141102	546808751	3.86626987248052	ancestral	M5	173
M5	Helicoverpa_zea	CM040206.1	14165716	375180944	3.77570242480119	ancestral	M5	173
M5	Melitaea_cinxia	HG992217.1	17992362	499413036	3.60270171241585	ancestral	M5	173
M5	Erebia_ligea	OU785227.1	20105321	506397422	3.97026527516564	ancestral	M5	173
M5	Aphantopus_hyperantus	LR761655.1	16177895	408137179	3.96383760960919	ancestral	M5	173
M5	Bombyx_mori	BHWX01000012.1	17580608	460334017	3.81909816584335	ancestral	M5	173
M5	Marasmarcha_lunaedactyla	OV281348.1	29297949	771099907	3.79950104182803	ancestral	M5	173
M5	Erynnis_tages	LR990078.1	12857719	329358918	3.90386241188708	ancestral	M5	173
M5	Hylaea_fasciaria	LR990201.1	12205866	327936668	3.72201927720995	ancestral	M5	173
M5	Amphipyra_tragopoginis	HG991995.1	30519622	805668602	3.78811113207562	ancestral	M5	173
M5	Eupithecia_abbreviata	OX030982.1	13355745	383462667	3.48293227721175	ancestral	M5	173
M5	Iphiclides_podalirius	OW152821.1	16757360	430729501	3.8904602450251	ancestral	M5	173
M5	Caradrina_clavipalpis	OW052097.1	17072034	474197171	3.60019735334946	ancestral	M5	173
M5	Eupsilia_transversa	OU611872.1	19969221	466922763	4.27677178805695	ancestral	M5	173
M5	Pandemis_cinnamomeana	OW028710.1	15738092	426135498	3.69321309157868	ancestral	M5	173
M5	Hypena_proboscidalis	LR990132.1	23150374	636786269	3.63550144326369	ancestral	M5	173
M5	Hemaris_fuciformis	OU015437.1	17323493	448853392	3.85949918364436	ancestral	M5	173
M5	Macaria_notata	OV656733.1	14448107	393787475	3.66901131124092	ancestral	M5	173
M5	Ypsolopha_scabrella	OU342966.1	31452054	853595150	3.68465706488609	ancestral	M5	173
M5	Pheosia_gnoma	FR989901.1	10374700	271350489	3.82335776811517	ancestral	M5	173
M5	Dryobotodes_eremita	OU823249.1	24218532	709806353	3.41199143930457	ancestral	M5	173
M5	Eupithecia_centaureata	OX155686.1	15329502	465593408	3.29246542940745	ancestral	M5	173
M6	Eilema_sororcula	OU618544.1	25298203	729417332	3.4682755523007	ancestral	M6	184
M6	Diachrysia_chrysitis	OW028654.1	13322830	386380003	3.44811581773294	ancestral	M6	184
M6	Hydraecia_micacea	OU611791.1	18165505	562441436	3.22975937356081	ancestral	M6	184
M6	Colias_croceus	HG991970.1	11204669	324912214	3.44852194445359	ancestral	M6	184
M6	Lymantria_monacha	LR991093.1	33646425	915668749	3.67451931025769	ancestral	M6	184
M6	Mythimna_ferrago	OU342686.1	27874102	860988366	3.23745396578332	ancestral	M6	184
M6	Spodoptera_frugiperda	CM021676.1	17189324	485954603	3.53722835299494	ancestral	M6	184
M6	Apotomis_betuletana	OW026309.1	24763719	684240599	3.61915370648739	ancestral	M6	184
M6	Amphipyra_berbera	OU343134.1	20126316	582305243	3.45631715357919	ancestral	M6	184
M6	Ypsolopha_sequella	OW203996.1	28919749	866879050	3.33607658415554	ancestral	M6	184
M6	Opisthograptis_luteolata	OV928045.1	13236533	363201500	3.64440482762323	ancestral	M6	184
M6	Blastobasis_adustella	OU026125.1	19457577	557440016	3.49052390239598	ancestral	M6	184
M6	Marasmia_exigua	CM032472.1	27422265	797606974	3.43806735571497	ancestral	M6	184
M6	Synanthedon_myopaeformis	OX122926.1	10694866	295689421	3.61692547668116	ancestral	M6	184
M6	Eupsilia_transversa	OU611885.1	15714154	466922763	3.36547181787323	ancestral	M6	184
M6	Nymphalis_urticae	LR989993.1	13365239	392818832	3.40239263274425	ancestral	M6	184
M6	Euclidia_mi	OX123190.1	90137937	2285329669	3.94419843328083	ancestral	M6	184
M6	Luperina_testacea	OV656770.1	20974880	601512407	3.48702366832477	ancestral	M6	184
M6	Erebia_ligea	OU785233.1	18503831	506397422	3.65401366518015	ancestral	M6	184
M6	Noctua_janthe	OU342566.1	18358910	532786062	3.44583150900821	ancestral	M6	184
M6	Agrochola_circellaris	OU611851.1	19758537	572162832	3.4533066279286	ancestral	M6	184
M6	Phalera_bucephala	LR990621.1	33305446	933147695	3.56915054052617	ancestral	M6	184
M6	Watsonalla_binaria	OV838931.1	11377318	333062894	3.41596683538095	ancestral	M6	184
M6	Ecliptopera_silaceata	OW052203.1	11333816	316552688	3.58038848812429	ancestral	M6	184
M6	Euplexia_lucipara	OV179158.1	22415844	661825765	3.38697058734182	ancestral	M6	184
M6	Plutella_xylostella	OW026565.1	11120585	323337879	3.43930783315369	ancestral	M6	184
M6	Glaucopsyche_alexis	FR990055.1	23877648	619543730	3.85406983297208	ancestral	M6	184
M6	Deilephila_porcellus	LR999985.1	14251341	402071895	3.54447579580264	ancestral	M6	184
M6	Helicoverpa_zea	CM040218.1	12332656	375180944	3.28712217324129	ancestral	M6	184
M6	Phlogophora_meticulosa	LR990532.1	17289153	538659867	3.20966050362909	ancestral	M6	184
M6	Griposia_aprilina	OU744294.1	24868911	720426900	3.45196868689939	ancestral	M6	184
M6	Cosmia_trapezina	LR991032.1	28022459	825187588	3.39588954166383	ancestral	M6	184
M6	Hypsopygia_costalis	OW443337.1	28834930	816870447	3.52992694323779	ancestral	M6	184
M6	Mimas_tiliae	HG995252.1	17294706	477981037	3.61828287342705	ancestral	M6	184
M6	Notocelia_uddmanniana	LR991062.1	28990537	794123667	3.6506325405864	ancestral	M6	184
M6	Boloria_selene	HG993144.1	13598665	399917640	3.40036638543876	ancestral	M6	184
M6	Manduca_sexta	CM026245.1	14248853	470021481	3.03153229713771	ancestral	M6	184
M6	Eueides_isabella	CM032395.1	14891182	440123586	3.38340922269955	ancestral	M6	184
M6	Micropterix_aruncella	OX155958.1	36793811	1079211800	3.40932252593976	ancestral	M6	184
M6	Macaria_notata	OV656737.1	13775787	393787475	3.49827962405356	ancestral	M6	184
M6	Agonopterix_subpropinquella	OV277706.1	23648869	667905724	3.54074956243375	ancestral	M6	184
M6	Xestia_c-nigrum	OU745258.1	25089983	760318956	3.29992864205269	ancestral	M6	184
M6	Hyles_euphorbiae	CM041036.1	17505000	504323440	3.47098679371318	ancestral	M6	184
M6	Peribatodes_rhomboidaria	OU452182.1	16470003	499728750	3.29578856529667	ancestral	M6	184
M6	Blastobasis_lacticolella	LR990045.1	21922014	577083784	3.79875758213993	ancestral	M6	184
M6	Bombyx_mori	BHWX01000008.1	16262221	460334017	3.53270025664864	ancestral	M6	184
M6	Amphipyra_tragopoginis	HG992006.1	27697990	805668602	3.43788872139763	ancestral	M6	184
M6	Habrosyne_pyritoides	OU015597.1	14121114	400568986	3.52526393543608	ancestral	M6	184
M6	Acrobasis_suavella	OW971937.1	23712495	647282432	3.66339233504796	ancestral	M6	184
M6	Idaea_aversata	OU026099.1	14609739	436730885	3.34524978694832	ancestral	M6	184
M6	Emmelina_monodactyla	OU745310.1	10437561	312410734	3.34097387319605	ancestral	M6	184
M6	Spilosoma_lubricipeda	HG992286.1	21028324	587362176	3.58012906844039	ancestral	M6	184
M6	Protodeltote_pygarga	OW388262.1	14669569	421684553	3.47880160552146	ancestral	M6	184
M6	Melitaea_cinxia	HG992218.1	17917854	499413036	3.58778259845023	ancestral	M6	184
M6	Diarsia_rubi	OW026423.1	21239149	624929271	3.39864845281027	ancestral	M6	184
M6	Xestia_xanthographa	LR990649.1	32026937	933882218	3.4294407134755	ancestral	M6	184
M6	Bembecia_ichneumoniformis	OU342532.1	18823830	511429143	3.68063303737073	ancestral	M6	184
M6	Erannis_defoliaria	FR990080.1	18579970	522369616	3.55686269470926	ancestral	M6	184
M6	Tinea_trinotella	HG992318.1	13465329	371738977	3.62225374069397	ancestral	M6	184
M6	Ectropis_grisescens	CM029774.1	25295302	784886525	3.22279733366553	ancestral	M6	184
M6	Agriphila_geniculea	OX038879.1	27247665	781653547	3.48590051239158	ancestral	M6	184
M6	Aphantopus_hyperantus	LR761662.1	14632866	408137179	3.58528131052721	ancestral	M6	184
M6	Carposina_sasakii	CP053160.1	14388832	399040036	3.60586174365722	ancestral	M6	184
M6	Ennomos_quercinarius	OU342502.1	16862244	491884275	3.42809169900786	ancestral	M6	184
M6	Spilarctia_lutea	OU696480.1	20821942	584787352	3.56060060614991	ancestral	M6	184
M6	Ptilodon_capucinus	OU611820.1	12447672	348711871	3.56961521393116	ancestral	M6	184
M6	Agriopis_aurantiaria	OU611995.1	17766472	485385411	3.66028141706962	ancestral	M6	184
M6	Tholera_decimalis	OW964558.1	46266500	1320997691	3.50239067904624	ancestral	M6	184
M6	Spodoptera_litura	CM008397.1	13462776	429567674	3.13402912156747	ancestral	M6	184
M6	Leguminivora_glycinivorella	CM041130.1	25267037	657423512	3.843342463237	ancestral	M6	184
M6	Cydia_splendana	OU342884.1	21087900	630621894	3.34398475546743	ancestral	M6	184
M6	Xylocampa_areola	OW285210.1	20198321	564568605	3.57765572175236	ancestral	M6	184
M6	Calamotropha_paludella	OV656813.1	27505153	742481776	3.70448863380588	ancestral	M6	184
M6	Vanessa_atalanta	LR990562.1	12792537	370436055	3.45337253956017	ancestral	M6	184
M6	Noctua_fimbriata	LR990938.1	18339581	573955380	3.19529734175503	ancestral	M6	184
M6	Brachylomia_viminalis	OW443303.1	27434051	781437518	3.51071587530303	ancestral	M6	184
M6	Abrostola_tripartita	HG996499.1	13100634	381057457	3.43796814872462	ancestral	M6	184
M6	Phragmatobia_fuliginosa	OW052067.1	22865098	629457366	3.63250940175669	ancestral	M6	184
M6	Laothoe_populi	HG992160.1	20008986	576402658	3.47135560918944	ancestral	M6	184
M6	Celastrina_argiolus	LR994590.1	18522817	499114119	3.71113865444468	ancestral	M6	184
M6	Fabriciana_adippe	FR989995.1	16563251	484826487	3.4163255193605	ancestral	M6	184
M6	Miltochrista_miniata	OW121757.1	38599646	1057002560	3.65180250840641	ancestral	M6	184
M6	Carcina_quercana	OU342439.1	15143773	408897582	3.70356139694658	ancestral	M6	184
M6	Maniola_jurtina	HG995222.1	14148933	402054102	3.51916145852431	ancestral	M6	184
M6	Aricia_agestis	LR990269.1	16394644	435280672	3.7664534757932	ancestral	M6	184
M6	Hesperia_comma	FR990027.1	17321846	525353014	3.29718218767086	ancestral	M6	184
M6	Meganola_albula	OW388155.1	14232988	405261716	3.51204849559488	ancestral	M6	184
M6	Danaus_plexippus_plexippus	CM019196.1	8886595	248676414	3.57355764346835	ancestral	M6	184
M6	Lasiommata_megera	OV743322.1	17078381	488457974	3.49638697883147	ancestral	M6	184
M6	Schrankia_costaestrigalis	FR997836.1	20492932	571991991	3.58273058407211	ancestral	M6	184
M6	Eulithis_prunata	OU974018.1	9415980	263147802	3.57820963292713	ancestral	M6	184
M6	Pammene_fasciana	OU452282.1	20742756	564437882	3.67494044278197	ancestral	M6	184
M6	Limenitis_camilla	LR990239.1	14885731	435112716	3.42112065509021	ancestral	M6	184
M6	Synanthedon_vespiformis	OU906959.1	10255241	287400900	3.56827031508948	ancestral	M6	184
M6	Inachis_io	LR989910.1	13087440	384172283	3.40665908997917	ancestral	M6	184
M6	Acentria_ephemerella	OW971885.1	12407316	340792766	3.64072164606921	ancestral	M6	184
M6	Eupithecia_abbreviata	OX030983.1	13294000	383462667	3.46683031858223	ancestral	M6	184
M6	Yponomeuta_sedellus	OW203733.1	23909508	657583382	3.63596597092838	ancestral	M6	184
M6	Stenoptilia_bipunctidactyla	OX101729.1	29059695	822897450	3.53138717345643	ancestral	M6	184
M6	Aplocera_efformata	OV121050.1	12527553	349498550	3.58443633027948	ancestral	M6	184
M6	Xestia_sexstrigata	OW799214.1	21687151	638619631	3.3959418012316	ancestral	M6	184
M6	Hedya_salicella	FR990108.1	25433814	742325546	3.42623450547396	ancestral	M6	184
M6	Vanessa_cardui	LR999936.1	14774369	424813635	3.47784717409082	ancestral	M6	184
M6	Notodonta_ziczac	OU974050.1	12422235	352061436	3.52842820308215	ancestral	M6	184
M6	Ennomos_fuscantarius	HG992037.1	15530408	444925538	3.49056340299351	ancestral	M6	184
M6	Ochlodes_sylvanus	FR990137.1	13083555	379686201	3.44588635708676	ancestral	M6	184
M6	Acronicta_aceris	OU342771.1	15232907	466384436	3.26616967123663	ancestral	M6	184
M6	Autographa_gamma	LR989861.1	12182490	373067087	3.26549578467639	ancestral	M6	184
M6	Gymnoscelis_rufifasciata	OV815313.1	15727842	462009964	3.40422138601322	ancestral	M6	184
M6	Apotomis_turbidana	LR990293.1	26211739	720467098	3.6381590599714	ancestral	M6	184
M6	Campaea_margaritaria	OU538800.1	12093622	335226495	3.60759730521897	ancestral	M6	184
M6	Mythimna_impura	LR990353.1	30601083	949131758	3.22411327427103	ancestral	M6	184
M6	Parapoynx_stratiotata	OU342469.1	17072597	478248748	3.56981530456615	ancestral	M6	184
M6	Dendrolimus_kikuchii	CM034399.1	24489473	705515768	3.47114467326831	ancestral	M6	184
M6	Aricia_artaxerxes	OW569300.1	16948505	458496882	3.69653658844293	ancestral	M6	184
M6	Ypsolopha_scabrella	OU342975.1	28821682	853595150	3.37650489227827	ancestral	M6	184
M6	Zeuzera_pyrina	OU015627.1	25532628	686903256	3.71706317839903	ancestral	M6	184
M6	Chrysoteuchia_culmella	OU342651.1	23803455	645226651	3.68916177952482	ancestral	M6	184
M6	Hestina_assimilis	CM041748.1	16328012	423874072	3.85209029723337	ancestral	M6	184
M6	Biston_betularia	FR989876.1	14389613	404525905	3.55715488727477	ancestral	M6	184
M6	Notodonta_dromedarius	LR990170.1	12130512	341992784	3.54700817313151	ancestral	M6	184
M6	Ephestia_elutella	CM031571.1	19665200	576941106	3.40852814879861	ancestral	M6	184
M6	Melanargia_galathea	OV049871.1	21776150	606376002	3.5911958798132	ancestral	M6	184
M6	Spodoptera_exigua	CM039386.1	14842582	432125622	3.43478406378782	ancestral	M6	184
M6	Autographa_pulchrina	FR997776.1	12881868	426240943	3.0222033362947	ancestral	M6	184
M6	Hemaris_fuciformis	OU015446.1	15515628	448853392	3.45672513041853	ancestral	M6	184
M6	Endotricha_flammealis	LR990864.1	16155284	473948990	3.40865458960045	ancestral	M6	184
M6	Caradrina_clavipalpis	OW052100.1	16187784	474197171	3.41372428811896	ancestral	M6	184
M6	Atethmia_centrago	HG995376.1	32762140	926655388	3.53552576548554	ancestral	M6	184
M6	Agrochola_macilenta	OU753562.1	23399954	683223563	3.42493369187269	ancestral	M6	184
M6	Laspeyria_flexula	LR989962.1	15739324	450897266	3.49066742844256	ancestral	M6	184
M6	Hecatera_dysodea	HG995299.1	21896367	640911623	3.41644092792494	ancestral	M6	184
M6	Lobophora_halterata	OW052014.1	10931577	314876238	3.47170592148652	ancestral	M6	184
M6	Lycaena_phlaeas	HG995177.1	15897225	420484551	3.78069181428737	ancestral	M6	184
M6	Noctua_pronuba	LR999905.1	17615852	529194529	3.32880463320134	ancestral	M6	184
M6	Zygaena_filipendulae	OU015661.1	12640274	365946273	3.45413382581437	ancestral	M6	184
M6	Pheosia_gnoma	FR989907.1	9678424	271350489	3.5667612156026	ancestral	M6	184
M6	Hipparchia_semele	OW121723.1	14088619	403422600	3.49227311509073	ancestral	M6	184
M6	Pandemis_cinnamomeana	OW028713.1	15160100	426135498	3.55757736005368	ancestral	M6	184
M6	Eilema_depressum	OU612024.1	22085244	622022279	3.55055514016404	ancestral	M6	184
M6	Hylaea_fasciaria	LR990203.1	11771567	327936668	3.58958547447338	ancestral	M6	184
M6	Agrotis_puta	OW964178.1	18289922	523321491	3.49496864060567	ancestral	M6	184
M6	Papilio_machaon	OU538770.1	8357469	252129366	3.31475429958444	ancestral	M6	184
M6	Dryas_iulia_moderata	CM032427.1	15468845	440278161	3.51342545922917	ancestral	M6	184
M6	Craniophora_ligustri	LR990967.1	15030495	437993611	3.43166991995233	ancestral	M6	184
M6	Carterocephalus_palaemon	OX155650.1	13486662	394538208	3.41834117115471	ancestral	M6	184
M6	Aporophyla_lueneburgensis	OW028744.1	32409420	978307447	3.31280520243244	ancestral	M6	184
M6	Cyaniris_semiargus	LR994559.1	16283616	441519306	3.68808697121842	ancestral	M6	184
M6	Acleris_emargana	OV656843.1	23470219	691448280	3.39435640797313	ancestral	M6	184
M6	Synanthedon_andrenaeformis	OW387790.1	12342382	348160761	3.54502384603876	ancestral	M6	184
M6	Nymphalis_polychloros	HG992251.1	14768164	398112767	3.70954292957905	ancestral	M6	184
M6	Mesoligia_furuncula	OU744801.1	31183146	889627388	3.50519177136664	ancestral	M6	184
M6	Omphaloscelis_lunosa	OU744257.1	21859262	661874710	3.30262837811102	ancestral	M6	184
M6	Mellicta_athalia	HG992183.1	21872383	609564786	3.58819661213172	ancestral	M6	184
M6	Hypena_proboscidalis	LR990139.1	21969129	636786269	3.45000042706637	ancestral	M6	184
M6	Epinotia_nisella	OW028684.1	21240484	585001234	3.63084430690278	ancestral	M6	184
M6	Mythimna_separata	CM037049.1	23126995	700250022	3.30267679734539	ancestral	M6	184
M6	Mythimna_albipuncta	OV815970.1	23908972	698566279	3.42257745882406	ancestral	M6	184
M6	Thymelicus_sylvestris	OU426899.1	16606550	470727450	3.52784822724912	ancestral	M6	184
M6	Ochropleura_plecta	FR997735.1	21211521	643962443	3.29390653609903	ancestral	M6	184
M6	Hyles_vespertilio	CM042811.1	21873546	651427907	3.35778460900356	ancestral	M6	184
M6	Erynnis_tages	LR990084.1	11738324	329358918	3.56399154796835	ancestral	M6	184
M6	Plebejus_argus	FR989942.1	13863626	382120270	3.62807919087883	ancestral	M6	184
M6	Furcula_furcula	OU452256.1	25603156	736123039	3.47810822967599	ancestral	M6	184
M6	Pyrgus_malvae	OU426958.1	26976370	724649524	3.72267821982313	ancestral	M6	184
M6	Dryobotodes_eremita	OU823254.1	23327181	709806353	3.28641479488139	ancestral	M6	184
M6	Agonopterix_arenella	OV656702.1	18866636	545825857	3.45653027573591	ancestral	M6	184
M6	Agriopis_marginaria	OW029929.1	17847122	500896711	3.56303437576375	ancestral	M6	184
M6	Pararge_aegeria	LR990904.1	18562731	516586240	3.59334600162792	ancestral	M6	184
M6	Dendrolimus_punctatus	CM022532.1	23752751	614070971	3.86807911817085	ancestral	M6	184
M6	Iphiclides_podalirius	OW152830.1	13960727	430729501	3.24118198720733	ancestral	M6	184
M6	Marasmarcha_lunaedactyla	OV281350.1	27756111	771099907	3.59954796363372	ancestral	M6	184
M6	Acleris_sparsana	OV281296.1	18942093	589546063	3.21299626760462	ancestral	M6	184
M6	Polyommatus_icarus	OW569333.1	19523871	511758028	3.81505905755913	ancestral	M6	184
M6	Apamea_monoglypha	OU426929.1	19589645	575683298	3.40285102382804	ancestral	M6	184
M6	Thyatira_batis	LR990498.1	10831817	314798901	3.44086874687024	ancestral	M6	184
M6	Mamestra_brassicae	LR991001.1	19337497	576184143	3.35613140953794	ancestral	M6	184
M6	Grapholita_molesta	CP053131.1	19405191	517710462	3.74827097853781	ancestral	M6	184
M6	Catocala_fraxini	OV884036.1	27836421	780602067	3.5660193812938	ancestral	M6	184
M6	Pheosia_tremula	HG995410.1	10307457	290221673	3.55158072567516	ancestral	M6	184
